Season,TeamID,TeamName,FirstD1Season,LastD1Season,num,count,win_count,win_rate,season_elo
2014,1257,Louisville,1985,2024,157,34.0,29.0,0.8529411764705882,92.75397640944806
2014,1258,Loy Marymount,1985,2024,158,31.0,12.0,0.3870967741935484,48.52113529754891
2014,1259,Loyola MD,1985,2024,159,29.0,10.0,0.3448275862068966,40.13430822149158
2014,1260,Loyola-Chicago,1985,2024,160,31.0,9.0,0.2903225806451613,44.15212978463289
2014,1261,LSU,1985,2024,161,32.0,19.0,0.59375,66.89154923019788
2014,1262,MA Lowell,2014,2024,162,27.0,9.0,0.3333333333333333,36.17887653009454
2014,1263,Maine,1985,2024,163,28.0,5.0,0.17857142857142858,25.00144147505243
2014,1264,Manhattan,1985,2024,164,32.0,25.0,0.78125,59.87352603223566
2014,1265,Marist,1985,2024,165,31.0,12.0,0.3870967741935484,42.69769288874889
2014,1266,Marquette,1985,2024,166,32.0,17.0,0.53125,74.6343896062672
2014,1267,Marshall,1985,2024,167,31.0,9.0,0.2903225806451613,45.33488107324354
2014,1268,Maryland,1985,2024,168,32.0,17.0,0.53125,71.06389884056352
2014,1269,Massachusetts,1985,2024,169,32.0,24.0,0.75,68.87808141740447
2014,1270,McNeese St,1985,2024,170,29.0,9.0,0.3103448275862069,36.64533106347069
2014,1271,MD E Shore,1985,2024,171,28.0,5.0,0.17857142857142858,14.804204757344408
2014,1272,Memphis,1985,2024,172,31.0,22.0,0.7096774193548387,77.52933599422141
2014,1273,Mercer,1985,2024,173,31.0,23.0,0.7419354838709677,57.653121879417384
2014,1274,Miami FL,1986,2024,174,33.0,17.0,0.5151515151515151,73.5294523376119
2014,1275,Miami OH,1985,2024,175,30.0,13.0,0.43333333333333335,45.16323324354266
2014,1276,Michigan,1985,2024,176,33.0,25.0,0.7575757575757576,84.40564714512465
2014,1277,Michigan St,1985,2024,177,34.0,26.0,0.7647058823529411,86.38660062865276
2014,1278,Minnesota,1985,2024,178,32.0,19.0,0.59375,71.71958944187094
2014,1279,Mississippi,1985,2024,179,33.0,19.0,0.5757575757575758,70.18937006829557
2014,1280,Mississippi St,1985,2024,180,33.0,14.0,0.42424242424242425,52.47675788407983
2014,1281,Missouri,1985,2024,181,33.0,22.0,0.6666666666666666,76.94518719402919
2014,1282,Missouri KC,1990,2024,182,29.0,10.0,0.3448275862068966,34.247730926257546
2014,1283,Missouri St,1985,2024,183,31.0,19.0,0.6129032258064516,56.25979601212421
2014,1284,Monmouth NJ,1985,2024,184,32.0,11.0,0.34375,31.86883896317873
2014,1285,Montana,1985,2024,185,28.0,15.0,0.5357142857142857,53.7772952255539
2014,1286,Montana St,1985,2024,186,29.0,12.0,0.41379310344827586,33.98771604843226
2014,1287,Morehead St,1985,2024,187,31.0,18.0,0.5806451612903226,48.9334470368361
2014,1288,Morgan St,1985,2024,188,31.0,15.0,0.4838709677419355,41.5023330780171
2014,1289,Morris Brown,2002,2003,189,0.0,0.0,0.0,50.0
2014,1290,MS Valley St,1985,2024,190,29.0,6.0,0.20689655172413793,18.29116654266521
2014,1291,Mt St Mary's,1989,2024,191,32.0,16.0,0.5,45.11108024069577
2014,1292,MTSU,1985,2024,192,31.0,22.0,0.7096774193548387,67.83808148371944
2014,1293,Murray St,1985,2024,193,27.0,16.0,0.5925925925925926,57.210710469978636
2014,1294,N Colorado,2005,2024,194,29.0,16.0,0.5517241379310345,43.86062271241579
2014,1295,N Dakota St,2006,2024,195,28.0,22.0,0.7857142857142857,65.07052312855586
2014,1296,N Illinois,1985,2024,196,31.0,14.0,0.45161290322580644,36.83986777805001
2014,1297,N Kentucky,2013,2024,197,30.0,9.0,0.3,34.075589027252875
2014,1298,Navy,1985,2024,198,29.0,8.0,0.27586206896551724,27.14033747361951
2014,1299,NC A&T,1985,2024,199,31.0,8.0,0.25806451612903225,25.492822934501646
2014,1300,NC Central,2008,2024,200,31.0,26.0,0.8387096774193549,52.67818435918696
2014,1301,NC State,1985,2024,201,34.0,21.0,0.6176470588235294,73.54673975378677
2014,1302,NE Illinois,1991,1998,202,0.0,0.0,0.0,50.0
2014,1303,NE Omaha,2012,2024,203,27.0,13.0,0.48148148148148145,41.48654852434197
2014,1304,Nebraska,1985,2024,204,31.0,19.0,0.6129032258064516,69.93291366507196
2014,1305,Nevada,1985,2024,205,32.0,15.0,0.46875,56.40968191551259
2014,1306,New Hampshire,1985,2024,206,29.0,5.0,0.1724137931034483,25.05333736328504
2014,1307,New Mexico,1985,2024,207,33.0,27.0,0.8181818181818182,83.77698187117099
2014,1308,New Mexico St,1985,2024,208,34.0,25.0,0.7352941176470589,66.84375942453444
2014,1309,New Orleans,1985,2024,209,24.0,9.0,0.375,29.293524038852297
2014,1310,Niagara,1985,2024,210,33.0,7.0,0.21212121212121213,36.63323991441328
2014,1311,Nicholls St,1985,2024,211,28.0,13.0,0.4642857142857143,36.61149248715627
2014,1312,NJIT,2007,2024,212,25.0,9.0,0.36,30.52495992635751
2014,1313,Norfolk St,1998,2024,213,30.0,16.0,0.5333333333333333,40.53210359967382
2014,1314,North Carolina,1985,2024,214,32.0,23.0,0.71875,84.37121059538842
2014,1315,North Dakota,2009,2024,215,31.0,15.0,0.4838709677419355,43.398721649508204
2014,1316,North Florida,2006,2024,216,30.0,14.0,0.4666666666666667,40.65102195305252
2014,1317,North Texas,1985,2024,217,30.0,14.0,0.4666666666666667,45.75628655103894
2014,1318,Northeastern,1985,2024,218,32.0,11.0,0.34375,48.716298060557534
2014,1319,Northern Arizona,1985,2024,219,31.0,14.0,0.45161290322580644,39.609781553369174
2014,1320,Northern Iowa,1985,2024,220,30.0,15.0,0.5,62.736504848206465
2014,1321,Northwestern,1985,2024,221,33.0,14.0,0.42424242424242425,60.1568128083871
2014,1322,Northwestern LA,1985,2024,222,29.0,15.0,0.5172413793103449,50.95031941758806
2014,1323,Notre Dame,1985,2024,223,32.0,15.0,0.46875,69.78388986973508
2014,1324,Oakland,2000,2024,224,31.0,11.0,0.3548387096774194,49.71085304273245
2014,1325,Ohio,1985,2024,225,33.0,22.0,0.6666666666666666,62.11068422763168
2014,1326,Ohio St,1985,2024,226,34.0,25.0,0.7352941176470589,85.19307527800456
2014,1327,Okla City,1985,1985,227,0.0,0.0,0.0,50.0
2014,1328,Oklahoma,1985,2024,228,32.0,23.0,0.71875,76.44293596846867
2014,1329,Oklahoma St,1985,2024,229,33.0,21.0,0.6363636363636364,78.9335156755836
2014,1330,Old Dominion,1985,2024,230,33.0,16.0,0.48484848484848486,50.604936491086875
2014,1331,Oral Roberts,1985,2024,231,31.0,15.0,0.4838709677419355,53.56282271156137
2014,1332,Oregon,1985,2024,232,32.0,23.0,0.71875,75.30212274242024
2014,1333,Oregon St,1985,2024,233,31.0,16.0,0.5161290322580645,59.10242884685894
2014,1334,Pacific,1985,2024,234,29.0,14.0,0.4827586206896552,52.31020949124789
2014,1335,Penn,1985,2024,235,28.0,8.0,0.2857142857142857,37.32809929182601
2014,1336,Penn St,1985,2024,236,32.0,15.0,0.46875,60.41951252885062
2014,1337,Pepperdine,1985,2024,237,30.0,14.0,0.4666666666666667,46.72042160289257
2014,1338,Pittsburgh,1985,2024,238,34.0,25.0,0.7352941176470589,81.43999655158413
2014,1339,Portland,1985,2024,239,31.0,15.0,0.4838709677419355,51.45248027586568
2014,1340,Portland St,1999,2024,240,29.0,15.0,0.5172413793103449,41.297623321766665
2014,1341,Prairie View,1985,2024,241,33.0,10.0,0.30303030303030304,23.503542264152955
2014,1342,Presbyterian,2008,2024,242,30.0,4.0,0.13333333333333333,21.168619292657255
2014,1343,Princeton,1985,2024,243,27.0,19.0,0.7037037037037037,58.51410543785806
2014,1344,Providence,1985,2024,244,34.0,23.0,0.6764705882352942,72.48216467356616
2014,1345,Purdue,1985,2024,245,32.0,15.0,0.46875,65.74426999453927
2014,1346,Quinnipiac,1999,2024,246,31.0,20.0,0.6451612903225806,49.501202707629616
2014,1347,Radford,1985,2024,247,30.0,18.0,0.6,36.23103465729774
2014,1348,Rhode Island,1985,2024,248,31.0,13.0,0.41935483870967744,52.12423852328487
2014,1349,Rice,1985,2024,249,28.0,5.0,0.17857142857142858,33.86956457554203
2014,1350,Richmond,1985,2024,250,33.0,19.0,0.5757575757575758,61.796424704007705
2014,1351,Rider,1985,2024,251,31.0,14.0,0.45161290322580644,44.38623775431968
2014,1352,Robert Morris,1985,2024,252,34.0,21.0,0.6176470588235294,50.660837167580596
2014,1353,Rutgers,1985,2024,253,32.0,11.0,0.34375,54.79665418991149
2014,1354,S Carolina St,1985,2024,254,28.0,7.0,0.25,16.461735966906247
2014,1355,S Dakota St,2006,2024,255,28.0,16.0,0.5714285714285714,59.64519891166775
2014,1356,S Illinois,1985,2024,256,32.0,13.0,0.40625,52.75349799981713
2014,1357,Sacred Heart,2000,2024,257,31.0,5.0,0.16129032258064516,26.55163490168985
2014,1358,Sam Houston St,1987,2024,258,31.0,21.0,0.6774193548387096,48.7894515558703
2014,1359,Samford,1985,2024,259,30.0,10.0,0.3333333333333333,32.93160431524532
2014,1360,San Diego,1985,2024,260,30.0,14.0,0.4666666666666667,52.1591087529318
2014,1361,San Diego St,1985,2024,261,31.0,27.0,0.8709677419354839,82.6791532572204
2014,1362,San Francisco,1986,2024,262,30.0,19.0,0.6333333333333333,61.282172304271015
2014,1363,San Jose St,1985,2024,263,29.0,5.0,0.1724137931034483,35.26592743572691
2014,1364,UC Santa Barbara,1985,2024,264,28.0,19.0,0.6785714285714286,55.841769318359965
2014,1365,Santa Clara,1985,2024,265,31.0,12.0,0.3870967741935484,52.767940969197426
2014,1366,Savannah St,2003,2019,266,30.0,11.0,0.36666666666666664,36.33612955977907
2014,1367,SC Upstate,2008,2024,267,31.0,17.0,0.5483870967741935,48.419515775004996
2014,1368,SE Louisiana,1985,2024,268,28.0,10.0,0.35714285714285715,35.80569747144966
2014,1369,SE Missouri St,1992,2024,269,30.0,16.0,0.5333333333333333,43.788256303935924
2014,1370,Seattle,2009,2024,270,28.0,11.0,0.39285714285714285,37.68898369508922
2014,1371,Seton Hall,1985,2024,271,34.0,17.0,0.5,63.47036451868992
2014,1372,SF Austin,1987,2024,272,31.0,29.0,0.9354838709677419,67.96640522496949
2014,1373,Siena,1985,2024,273,32.0,15.0,0.46875,42.46129296293789
2014,1374,SMU,1985,2024,274,32.0,23.0,0.71875,66.65912468089576
2014,1375,South Alabama,1985,2024,275,28.0,8.0,0.2857142857142857,42.97981531460459
2014,1376,South Carolina,1985,2024,276,34.0,14.0,0.4117647058823529,57.89193014962508
2014,1377,South Dakota,2009,2024,277,27.0,9.0,0.3333333333333333,40.07491678688898
2014,1378,South Florida,1985,2024,278,32.0,12.0,0.375,55.32781507737646
2014,1379,Southern Miss,1985,2024,279,31.0,25.0,0.8064516129032258,70.11621273776893
2014,1380,Southern Univ,1985,2024,280,29.0,16.0,0.5517241379310345,37.80899758733044
2014,1381,Southern Utah,1989,2024,281,28.0,1.0,0.03571428571428571,23.075580076160406
2014,1382,St Bonaventure,1985,2024,282,33.0,18.0,0.5454545454545454,60.73639342679422
2014,1383,St Francis NY,1985,2023,283,31.0,17.0,0.5483870967741935,41.21916205536901
2014,1384,St Francis PA,1985,2024,284,31.0,10.0,0.3225806451612903,26.454445498944054
2014,1385,St John's,1985,2024,285,32.0,20.0,0.625,70.10025993076925
2014,1386,St Joseph's PA,1985,2024,286,33.0,24.0,0.7272727272727273,69.18130455126962
2014,1387,St Louis,1985,2024,287,31.0,25.0,0.8064516129032258,77.06242292739924
2014,1388,St Mary's CA,1985,2024,288,32.0,21.0,0.65625,69.60544181727707
2014,1389,St Peter's,1985,2024,289,31.0,14.0,0.45161290322580644,37.15303945474447
2014,1390,Stanford,1985,2024,290,33.0,21.0,0.6363636363636364,71.90011908647446
2014,1391,Stetson,1985,2024,291,31.0,7.0,0.22580645161290322,29.897257351888598
2014,1392,Stony Brook,2000,2024,292,32.0,22.0,0.6875,54.64878773451973
2014,1393,Syracuse,1985,2024,293,32.0,27.0,0.84375,87.10653614779062
2014,1394,TAM C. Christi,2003,2024,294,30.0,16.0,0.5333333333333333,39.38390007824003
2014,1395,TCU,1985,2024,295,30.0,8.0,0.26666666666666666,47.460669776190755
2014,1396,Temple,1985,2024,296,31.0,9.0,0.2903225806451613,61.079203307524196
2014,1397,Tennessee,1985,2024,297,32.0,20.0,0.625,78.25357874046517
2014,1398,Tennessee St,1985,2024,298,29.0,4.0,0.13793103448275862,37.48042313907486
2014,1399,Tennessee Tech,1985,2024,299,31.0,15.0,0.4838709677419355,40.17957999765734
2014,1400,Texas,1985,2024,300,33.0,23.0,0.696969696969697,76.70354911387912
2014,1401,Texas A&M,1985,2024,301,32.0,17.0,0.53125,60.5739206587501
2014,1402,Texas St,1985,2024,302,29.0,6.0,0.20689655172413793,36.94191824471061
2014,1403,Texas Tech,1985,2024,303,32.0,14.0,0.4375,58.3268695507022
2014,1404,TN Martin,1993,2024,304,29.0,6.0,0.20689655172413793,24.67109744908184
2014,1405,Toledo,1985,2024,305,32.0,26.0,0.8125,56.44466195239775
2014,1406,Towson,1985,2024,306,32.0,22.0,0.6875,53.1197212134187
2014,1407,Troy,1994,2024,307,29.0,9.0,0.3103448275862069,38.4301281760313
2014,1408,Tulane,1985,2024,308,32.0,16.0,0.5,45.40941344562306
2014,1409,Tulsa,1985,2024,309,33.0,21.0,0.6363636363636364,64.54349625191769
2014,1410,UTRGV,1985,2024,310,31.0,8.0,0.25806451612903225,28.52078594969069
2014,1411,TX Southern,1985,2024,311,32.0,18.0,0.5625,41.10735199721992
2014,1412,UAB,1985,2024,312,29.0,16.0,0.5517241379310345,56.44358099652071
2014,1413,UC Davis,2005,2024,313,29.0,7.0,0.2413793103448276,34.30481281404097
2014,1414,UC Irvine,1985,2024,314,32.0,21.0,0.65625,58.24873914705883
2014,1415,UC Riverside,2002,2024,315,29.0,8.0,0.27586206896551724,33.61125373402173
2014,1416,UCF,1985,2024,316,29.0,11.0,0.3793103448275862,57.47713766794561
2014,1417,UCLA,1985,2024,317,34.0,26.0,0.7647058823529411,79.06537960428057
2014,1418,Louisiana,1985,2024,318,31.0,20.0,0.6451612903225806,52.66968420061076
2014,1419,ULM,1985,2024,319,26.0,9.0,0.34615384615384615,33.277752429465195
2014,1420,UMBC,1987,2024,320,29.0,8.0,0.27586206896551724,22.065436168784075
2014,1421,UNC Asheville,1987,2024,321,29.0,14.0,0.4827586206896552,45.93703918754706
2014,1422,UNC Greensboro,1992,2024,322,29.0,11.0,0.3793103448275862,34.75990282021442
2014,1423,UNC Wilmington,1985,2024,323,30.0,7.0,0.23333333333333334,35.8380684927521
2014,1424,UNLV,1985,2024,324,33.0,20.0,0.6060606060606061,68.37545629632297
2014,1425,USC,1985,2024,325,31.0,10.0,0.3225806451612903,53.33744236882005
2014,1426,UT Arlington,1985,2024,326,30.0,13.0,0.43333333333333335,47.61601328956384
2014,1427,UT San Antonio,1985,2024,327,27.0,6.0,0.2222222222222222,35.73981318559902
2014,1428,Utah,1985,2024,328,30.0,19.0,0.6333333333333333,63.96564888685781
2014,1429,Utah St,1985,2024,329,31.0,17.0,0.5483870967741935,61.37180122615753
2014,1430,Utah Valley,2005,2024,330,29.0,18.0,0.6206896551724138,41.65109317830111
2014,1431,UTEP,1985,2024,331,31.0,21.0,0.6774193548387096,64.36155563984225
2014,1432,Utica,1985,1987,332,0.0,0.0,0.0,50.0
2014,1433,VCU,1985,2024,333,34.0,26.0,0.7647058823529411,78.98029509681493
2014,1434,Valparaiso,1985,2024,334,30.0,15.0,0.5,56.96841918263263
2014,1435,Vanderbilt,1985,2024,335,31.0,15.0,0.4838709677419355,64.32063761710945
2014,1436,Vermont,1985,2024,336,30.0,20.0,0.6666666666666666,55.64682570721362
2014,1437,Villanova,1985,2024,337,32.0,28.0,0.875,81.97863731685504
2014,1438,Virginia,1985,2024,338,34.0,28.0,0.8235294117647058,85.73842459646698
2014,1439,Virginia Tech,1985,2024,339,31.0,9.0,0.2903225806451613,53.63149980612404
2014,1440,VMI,1985,2024,340,27.0,15.0,0.5555555555555556,41.97944049633419
2014,1441,W Carolina,1985,2024,341,31.0,16.0,0.5161290322580645,44.47610899202631
2014,1442,W Illinois,1985,2024,342,27.0,7.0,0.25925925925925924,41.88752205104082
2014,1443,WKU,1985,2024,343,31.0,19.0,0.6129032258064516,50.64619044529938
2014,1444,W Michigan,1985,2024,344,31.0,22.0,0.7096774193548387,59.96360463097834
2014,1445,W Salem St,2007,2010,345,0.0,0.0,0.0,50.0
2014,1446,W Texas A&M,1985,1986,346,0.0,0.0,0.0,50.0
2014,1447,Wagner,1985,2024,347,30.0,18.0,0.6,47.578608832333
2014,1448,Wake Forest,1985,2024,348,33.0,17.0,0.5151515151515151,61.55123016661716
2014,1449,Washington,1985,2024,349,32.0,17.0,0.53125,64.72894594839943
2014,1450,Washington St,1985,2024,350,30.0,9.0,0.3,54.82160782958425
2014,1451,Weber St,1985,2024,351,28.0,17.0,0.6071428571428571,58.120338673358404
2014,1452,West Virginia,1985,2024,352,32.0,17.0,0.53125,69.4660043378885
2014,1453,WI Green Bay,1985,2024,353,27.0,21.0,0.7777777777777778,62.64608266761084
2014,1454,WI Milwaukee,1991,2024,354,33.0,20.0,0.6060606060606061,51.932684021011795
2014,1455,Wichita St,1985,2024,355,33.0,33.0,1.0,84.96427794937685
2014,1456,William & Mary,1985,2024,356,31.0,19.0,0.6129032258064516,48.86477537560758
2014,1457,Winthrop,1987,2024,357,30.0,17.0,0.5666666666666667,41.26134868632013
2014,1458,Wisconsin,1985,2024,358,33.0,26.0,0.7878787878787878,84.57822185756268
2014,1459,Wofford,1996,2024,359,29.0,17.0,0.5862068965517241,48.28465546197896
2014,1460,Wright St,1988,2024,360,32.0,18.0,0.5625,55.945282138921485
2014,1461,Wyoming,1985,2024,361,30.0,16.0,0.5333333333333333,59.04264326384474
2014,1462,Xavier,1985,2024,362,33.0,21.0,0.6363636363636364,72.26315678302731
2014,1463,Yale,1985,2024,363,27.0,14.0,0.5185185185185185,45.21477989554603
2014,1464,Youngstown St,1985,2024,364,29.0,12.0,0.41379310344827586,46.97443538778417
2014,1465,Cal Baptist,2019,2024,365,0.0,0.0,0.0,50.0
2014,1466,North Alabama,2019,2024,366,0.0,0.0,0.0,50.0
2014,1467,Merrimack,2020,2024,367,0.0,0.0,0.0,50.0
2014,1468,Bellarmine,2021,2024,368,0.0,0.0,0.0,50.0
2014,1469,Utah Tech,2021,2024,369,0.0,0.0,0.0,50.0
2014,1470,Tarleton St,2021,2024,370,0.0,0.0,0.0,50.0
2014,1471,UC San Diego,2021,2024,371,0.0,0.0,0.0,50.0
2014,1472,St Thomas MN,2022,2024,372,0.0,0.0,0.0,50.0
2014,1473,Lindenwood,2023,2024,373,0.0,0.0,0.0,50.0
2014,1474,Queens NC,2023,2024,374,0.0,0.0,0.0,50.0
2014,1475,Southern Indiana,2023,2024,375,0.0,0.0,0.0,50.0
2014,1476,Stonehill,2023,2024,376,0.0,0.0,0.0,50.0
2014,1477,TX A&M Commerce,2023,2024,377,0.0,0.0,0.0,50.0
2014,1478,Le Moyne,2024,2024,378,0.0,0.0,0.0,50.0
2015,1101,Abilene Chr,2014,2024,1,28.0,7.0,0.25,28.372881480933913
2015,1102,Air Force,1985,2024,2,29.0,12.0,0.41379310344827586,50.519572925535826
2015,1103,Akron,1985,2024,3,34.0,20.0,0.5882352941176471,59.45690340791086
2015,1104,Alabama,1985,2024,4,31.0,17.0,0.5483870967741935,67.92311321029703
2015,1105,Alabama A&M,2000,2024,5,28.0,8.0,0.2857142857142857,22.903866154181642
2015,1106,Alabama St,1985,2024,6,27.0,17.0,0.6296296296296297,34.3576003774734
2015,1107,SUNY Albany,2000,2024,7,32.0,24.0,0.75,52.5316619236676
2015,1108,Alcorn St,1985,2024,8,30.0,5.0,0.16666666666666666,15.868408097285197
2015,1109,Alliant Intl,1985,1991,9,0.0,0.0,0.0,50.0
2015,1110,American Univ,1985,2024,10,33.0,17.0,0.5151515151515151,48.02152983670108
2015,1111,Appalachian St,1985,2024,11,29.0,12.0,0.41379310344827586,36.13221964769431
2015,1112,Arizona,1985,2024,12,34.0,31.0,0.9117647058823529,92.65587623551204
2015,1113,Arizona St,1985,2024,13,32.0,17.0,0.53125,67.66234490691747
2015,1114,Ark Little Rock,1985,2024,14,30.0,12.0,0.4,42.777624315530446
2015,1115,Ark Pine Bluff,1999,2024,15,32.0,12.0,0.375,27.461201732564902
2015,1116,Arkansas,1985,2024,16,34.0,26.0,0.7647058823529411,75.12774830045373
2015,1117,Arkansas St,1985,2024,17,28.0,10.0,0.35714285714285715,39.75688213038538
2015,1118,Armstrong St,1987,1987,18,0.0,0.0,0.0,50.0
2015,1119,Army,1985,2024,19,29.0,14.0,0.4827586206896552,38.948958169766286
2015,1120,Auburn,1985,2024,20,34.0,14.0,0.4117647058823529,56.05347870330027
2015,1121,Augusta,1985,1991,21,0.0,0.0,0.0,50.0
2015,1122,Austin Peay,1985,2024,22,28.0,6.0,0.21428571428571427,28.399852610203155
2015,1123,Ball St,1985,2024,23,29.0,6.0,0.20689655172413793,33.000540829911614
2015,1124,Baylor,1985,2024,24,32.0,23.0,0.71875,82.63271449018106
2015,1125,Belmont,2000,2024,25,31.0,21.0,0.6774193548387096,62.41886197195582
2015,1126,Bethune-Cookman,1985,2024,26,30.0,9.0,0.3,23.568422965652744
2015,1127,Binghamton,2002,2024,27,30.0,5.0,0.16666666666666666,18.51839038019338
2015,1128,Birmingham So,2003,2006,28,0.0,0.0,0.0,50.0
2015,1129,Boise St,1985,2024,29,31.0,23.0,0.7419354838709677,72.54273080812644
2015,1130,Boston College,1985,2024,30,32.0,13.0,0.40625,59.36713125982109
2015,1131,Boston Univ,1985,2024,31,29.0,12.0,0.41379310344827586,45.19445863233021
2015,1132,Bowling Green,1985,2024,32,30.0,20.0,0.6666666666666666,52.94000459440184
2015,1133,Bradley,1985,2024,33,32.0,8.0,0.25,41.65056516641312
2015,1134,Brooklyn,1985,1992,34,0.0,0.0,0.0,50.0
2015,1135,Brown,1985,2024,35,29.0,11.0,0.3793103448275862,37.954062601916476
2015,1136,Bryant,2009,2024,36,31.0,16.0,0.5161290322580645,39.455625344752974
2015,1137,Bucknell,1985,2024,37,32.0,18.0,0.5625,51.25288188335681
2015,1138,Buffalo,1992,2024,38,32.0,23.0,0.71875,63.72023281399994
2015,1139,Butler,1985,2024,39,32.0,22.0,0.6875,73.96841843967928
2015,1140,BYU,1985,2024,40,32.0,23.0,0.71875,74.5094377462793
2015,1141,C Michigan,1985,2024,41,28.0,20.0,0.7142857142857143,50.45876563722983
2015,1142,Cal Poly,1995,2024,42,27.0,11.0,0.4074074074074074,50.28654915850886
2015,1143,California,1985,2024,43,33.0,18.0,0.5454545454545454,64.26888005222511
2015,1144,Campbell,1985,2024,44,29.0,7.0,0.2413793103448276,26.569363844450194
2015,1145,Canisius,1985,2024,45,30.0,16.0,0.5333333333333333,48.565396695229595
2015,1146,Cent Arkansas,2007,2024,46,29.0,2.0,0.06896551724137931,18.462245208367477
2015,1147,Centenary,1985,2011,47,0.0,0.0,0.0,50.0
2015,1148,Central Conn,1987,2024,48,31.0,5.0,0.16129032258064516,23.529562320355552
2015,1149,Charleston So,1985,2024,49,27.0,16.0,0.5925925925925926,43.19533840994062
2015,1150,Charlotte,1985,2024,50,32.0,14.0,0.4375,52.42618857373695
2015,1151,Chattanooga,1985,2024,51,30.0,20.0,0.6666666666666666,47.14687146616035
2015,1152,Chicago St,1985,2024,52,29.0,5.0,0.1724137931034483,26.600399866659558
2015,1153,Cincinnati,1985,2024,53,32.0,22.0,0.6875,77.79975842629605
2015,1154,Citadel,1985,2024,54,27.0,8.0,0.2962962962962963,22.469329357287123
2015,1155,Clemson,1985,2024,55,31.0,16.0,0.5161290322580645,67.67690672272491
2015,1156,Cleveland St,1985,2024,56,30.0,16.0,0.5333333333333333,60.00825772446129
2015,1157,Coastal Car,1987,2024,57,29.0,20.0,0.6896551724137931,46.50072988204818
2015,1158,Col Charleston,1992,2024,58,33.0,9.0,0.2727272727272727,40.53529499912976
2015,1159,Colgate,1985,2024,59,32.0,15.0,0.46875,43.58563374014214
2015,1160,Colorado,1985,2024,60,32.0,15.0,0.46875,64.8332885808663
2015,1161,Colorado St,1985,2024,61,32.0,26.0,0.8125,70.67880373787182
2015,1162,Columbia,1985,2024,62,27.0,12.0,0.4444444444444444,44.48371140865564
2015,1163,Connecticut,1985,2024,63,34.0,20.0,0.5882352941176471,75.23262447865486
2015,1164,Coppin St,1986,2024,64,30.0,7.0,0.23333333333333334,25.750090974430734
2015,1165,Cornell,1985,2024,65,29.0,12.0,0.41379310344827586,36.16125536084331
2015,1166,Creighton,1985,2024,66,33.0,14.0,0.42424242424242425,69.92271177290021
2015,1167,CS Bakersfield,2008,2024,67,30.0,11.0,0.36666666666666664,39.88475564235837
2015,1168,CS Fullerton,1985,2024,68,29.0,7.0,0.2413793103448276,36.36764710358226
2015,1169,CS Northridge,1991,2024,69,31.0,7.0,0.22580645161290322,37.804332851651324
2015,1170,CS Sacramento,1992,2024,70,29.0,18.0,0.6206896551724138,45.09319344758886
2015,1171,Dartmouth,1985,2024,71,28.0,14.0,0.5,43.54166412209099
2015,1172,Davidson,1985,2024,72,30.0,23.0,0.7666666666666667,71.52449565043483
2015,1173,Dayton,1985,2024,73,33.0,25.0,0.7575757575757576,71.60392934025757
2015,1174,Delaware,1985,2024,74,30.0,10.0,0.3333333333333333,47.2160170881384
2015,1175,Delaware St,1985,2024,75,33.0,16.0,0.48484848484848486,34.525200716397734
2015,1176,Denver,1999,2024,76,30.0,12.0,0.4,50.641546000485064
2015,1177,DePaul,1985,2024,77,32.0,12.0,0.375,53.27361380146107
2015,1178,Detroit,1985,2024,78,31.0,13.0,0.41935483870967744,50.683192394236386
2015,1179,Drake,1985,2024,79,30.0,8.0,0.26666666666666666,46.093704208788594
2015,1180,Drexel,1985,2024,80,29.0,11.0,0.3793103448275862,46.514767954347235
2015,1181,Duke,1985,2024,81,33.0,29.0,0.8787878787878788,92.36525613217566
2015,1182,Duquesne,1985,2024,82,30.0,11.0,0.36666666666666664,50.209464522454425
2015,1183,E Illinois,1985,2024,83,29.0,15.0,0.5172413793103449,38.96249548788343
2015,1184,E Kentucky,1985,2024,84,28.0,17.0,0.6071428571428571,57.687767772759855
2015,1185,E Michigan,1985,2024,85,30.0,17.0,0.5666666666666667,52.94027880439914
2015,1186,E Washington,1985,2024,86,31.0,23.0,0.7419354838709677,52.50814468925046
2015,1187,East Carolina,1985,2024,87,31.0,12.0,0.3870967741935484,50.32285925070826
2015,1188,SIUE,2009,2024,88,26.0,10.0,0.38461538461538464,34.449998399955376
2015,1189,Elon,2000,2024,89,31.0,13.0,0.41935483870967744,43.96180648603429
2015,1190,ETSU,1985,2024,90,28.0,14.0,0.5,42.14968069325482
2015,1191,Evansville,1985,2024,91,30.0,18.0,0.6,56.75880766556904
2015,1192,F Dickinson,1985,2024,92,28.0,7.0,0.25,24.765242541512805
2015,1193,Fairfield,1985,2024,93,31.0,7.0,0.22580645161290322,34.876988742565274
2015,1194,FL Atlantic,1994,2024,94,27.0,7.0,0.25925925925925924,38.95025804242378
2015,1195,FL Gulf Coast,2008,2024,95,29.0,19.0,0.6551724137931034,51.79786910211277
2015,1196,Florida,1985,2024,96,33.0,16.0,0.48484848484848486,79.39577498776507
2015,1197,Florida A&M,1985,2024,97,29.0,2.0,0.06896551724137931,15.620343803392885
2015,1198,Florida Intl,1988,2024,98,31.0,14.0,0.45161290322580644,43.973353188548515
2015,1199,Florida St,1985,2024,99,33.0,17.0,0.5151515151515151,68.77818682580653
2015,1200,Fordham,1985,2024,100,30.0,9.0,0.3,43.64184280997871
